7
	1 2	3 1	1 1	1 5	1 3	2 1	1 4
0	1	 1	 0	 0	 0	 0	 0	 
1	1	 1	 0	 0	 0	 0	 0	 
2	0	 0	 0	 0	 0	 0	 0	 
3	1	 1	 0	 0	 0	 0	 0	 
4	1	 1	 0	 0	 0	 0	 0	 
5	1	 1	 0	 0	 0	 0	 0	 
6	0	 0	 0	 0	 0	 0	 1	 
7	1	 1	 0	 0	 0	 0	 0	 
8	1	 1	 0	 0	 0	 0	 0	 
9	1	 1	 0	 0	 0	 0	 0	 
10	0	 0	 0	 0	 0	 1	 0	 
11	1	 1	 0	 0	 0	 0	 0	 
12	1	 1	 0	 0	 0	 0	 0	 
13	1	 1	 0	 0	 0	 0	 0	 
14	0	 0	 0	 0	 0	 1	 1	 
15	1	 1	 0	 0	 0	 0	 0	 
16	1	 1	 0	 0	 0	 0	 0	 
17	1	 1	 0	 0	 0	 0	 0	 
18	0	 0	 0	 0	 1	 0	 0	 
19	1	 1	 0	 0	 0	 0	 0	 
20	1	 1	 0	 0	 0	 0	 0	 
21	1	 1	 0	 0	 0	 0	 0	 
22	0	 0	 0	 0	 1	 0	 1	 
23	1	 1	 0	 0	 0	 0	 0	 
24	1	 1	 0	 0	 0	 0	 0	 
25	1	 1	 0	 0	 0	 0	 0	 
26	0	 0	 0	 0	 1	 1	 0	 
27	1	 1	 0	 0	 0	 0	 0	 
28	1	 1	 0	 0	 0	 0	 0	 
29	1	 1	 0	 0	 0	 0	 0	 
30	0	 0	 0	 0	 1	 1	 1	 
31	1	 1	 0	 0	 0	 0	 0	 
32	1	 1	 0	 0	 0	 0	 0	 
33	1	 1	 0	 0	 0	 0	 0	 
34	0	 0	 0	 1	 0	 0	 0	 
35	1	 1	 0	 0	 0	 0	 0	 
36	1	 1	 0	 0	 0	 0	 0	 
37	1	 1	 0	 0	 0	 0	 0	 
38	0	 0	 0	 1	 0	 0	 1	 
39	1	 1	 0	 0	 0	 0	 0	 
40	1	 1	 0	 0	 0	 0	 0	 
41	1	 1	 0	 0	 0	 0	 0	 
42	0	 0	 0	 1	 0	 1	 0	 
43	1	 1	 0	 0	 0	 0	 0	 
44	1	 1	 0	 0	 0	 0	 0	 
45	1	 1	 0	 0	 0	 0	 0	 
46	0	 0	 0	 1	 0	 1	 1	 
47	1	 1	 0	 0	 0	 0	 0	 
48	1	 1	 0	 0	 0	 0	 0	 
49	1	 1	 0	 0	 0	 0	 0	 
50	0	 0	 0	 1	 1	 0	 0	 
51	1	 1	 0	 0	 0	 0	 0	 
52	1	 1	 0	 0	 0	 0	 0	 
53	1	 1	 0	 0	 0	 0	 0	 
54	0	 0	 0	 1	 1	 0	 1	 
55	1	 1	 0	 0	 0	 0	 0	 
56	1	 1	 0	 0	 0	 0	 0	 
57	1	 1	 0	 0	 0	 0	 0	 
58	0	 0	 0	 1	 1	 1	 0	 
59	1	 1	 0	 0	 0	 0	 0	 
60	1	 1	 0	 0	 0	 0	 0	 
61	1	 1	 0	 0	 0	 0	 0	 
62	0	 0	 0	 1	 1	 1	 1	 
63	1	 1	 0	 0	 0	 0	 0	 
64	1	 1	 0	 0	 0	 0	 0	 
65	1	 1	 0	 0	 0	 0	 0	 
66	0	 0	 1	 0	 0	 0	 0	 
67	1	 1	 0	 0	 0	 0	 0	 
68	1	 1	 0	 0	 0	 0	 0	 
