7
	1 2	3 1	1 1	1 5	1 3	2 1	1 4
0	1	 1	 0	 0	 0	 0	 0	 
1	1	 1	 0	 0	 0	 0	 0	 
2	1	 1	 0	 0	 0	 0	 0	 
3	1	 1	 0	 0	 0	 0	 0	 
4	0	 0	 0	 0	 0	 0	 0	 
5	1	 1	 0	 0	 0	 0	 0	 
6	0	 0	 0	 0	 0	 0	 1	 
7	1	 1	 0	 0	 0	 0	 0	 
8	1	 1	 0	 0	 0	 0	 0	 
9	1	 1	 0	 0	 0	 0	 0	 
10	0	 0	 0	 0	 0	 1	 0	 
11	1	 1	 0	 0	 0	 0	 0	 
12	1	 1	 0	 0	 0	 0	 0	 
13	1	 1	 0	 0	 0	 0	 0	 
14	0	 0	 0	 0	 0	 1	 1	 
15	1	 1	 0	 0	 0	 0	 0	 
16	1	 1	 0	 0	 0	 0	 0	 
17	1	 1	 0	 0	 0	 0	 0	 
18	0	 0	 0	 0	 1	 0	 0	 
19	0	 0	 0	 0	 1	 0	 1	 
20	0	 1	 1	 0	 0	 0	 0	 
21	0	 1	 1	 0	 0	 0	 0	 
22	0	 1	 1	 0	 0	 0	 0	 
23	0	 1	 1	 0	 0	 0	 0	 
24	0	 0	 0	 0	 1	 1	 0	 
25	0	 1	 1	 0	 0	 0	 0	 
26	0	 1	 1	 0	 0	 0	 0	 
27	0	 1	 1	 0	 0	 0	 0	 
28	0	 0	 0	 0	 1	 1	 1	 
29	0	 1	 1	 0	 0	 0	 0	 
30	0	 1	 1	 0	 0	 0	 0	 
31	0	 1	 1	 0	 0	 0	 0	 
32	0	 0	 0	 1	 0	 0	 0	 
33	0	 1	 1	 0	 0	 0	 0	 
34	0	 1	 1	 0	 0	 0	 0	 
35	1	 0	 0	 0	 0	 0	 0	 
36	0	 0	 0	 1	 0	 0	 1	 
37	1	 0	 0	 0	 0	 0	 0	 
38	1	 0	 0	 0	 0	 0	 0	 
39	0	 0	 0	 1	 0	 1	 0	 
40	0	 0	 0	 1	 0	 1	 1	 
41	1	 0	 0	 0	 0	 0	 0	 
42	1	 0	 0	 0	 0	 0	 0	 
43	1	 0	 0	 0	 0	 0	 0	 
44	0	 0	 0	 1	 1	 0	 0	 
45	1	 0	 0	 0	 0	 0	 0	 
46	0	 0	 0	 1	 1	 0	 1	 
47	0	 0	 0	 0	 0	 1	 0	 
48	0	 0	 0	 0	 0	 1	 0	 
49	0	 0	 0	 0	 0	 1	 0	 
50	0	 0	 0	 1	 1	 1	 0	 
51	0	 0	 0	 0	 0	 1	 0	 
52	0	 0	 0	 0	 0	 1	 0	 
53	0	 0	 0	 0	 0	 1	 0	 
54	0	 0	 0	 1	 1	 1	 1	 
55	0	 0	 0	 0	 0	 1	 0	 
56	0	 0	 0	 0	 0	 1	 0	 
57	0	 0	 0	 0	 0	 1	 0	 
58	0	 0	 1	 0	 0	 0	 0	 
59	0	 0	 0	 0	 0	 1	 0	 
60	0	 0	 0	 0	 0	 1	 0	 
61	0	 0	 0	 0	 0	 1	 0	 
62	0	 0	 1	 0	 0	 0	 1	 
63	0	 0	 0	 0	 0	 1	 0	 
64	0	 0	 0	 0	 0	 1	 0	 
65	0	 0	 0	 0	 0	 1	 0	 
66	0	 0	 1	 0	 0	 1	 0	 
67	0	 0	 0	 0	 0	 1	 0	 
68	0	 0	 0	 0	 0	 1	 0	 
