7
	1 2	3 1	1 1	1 5	1 3	2 1	1 4
0	1	 1	 0	 0	 0	 0	 0	 
1	1	 1	 0	 0	 0	 0	 0	 
2	1	 1	 0	 0	 0	 0	 0	 
3	1	 1	 0	 0	 0	 0	 0	 
4	0	 0	 0	 0	 0	 0	 0	 
5	1	 1	 0	 0	 0	 0	 0	 
6	1	 1	 0	 0	 0	 0	 0	 
7	1	 1	 0	 0	 0	 0	 0	 
8	0	 0	 0	 0	 0	 0	 1	 
9	1	 1	 0	 0	 0	 0	 0	 
10	1	 1	 0	 0	 0	 0	 0	 
11	1	 1	 0	 0	 0	 0	 0	 
12	0	 0	 0	 0	 0	 1	 0	 
13	1	 1	 0	 0	 0	 0	 0	 
14	0	 0	 0	 0	 0	 1	 1	 
15	1	 1	 0	 0	 0	 0	 0	 
16	1	 1	 0	 0	 0	 0	 0	 
17	1	 1	 0	 0	 0	 0	 0	 
18	0	 0	 0	 0	 1	 0	 0	 
19	1	 1	 0	 0	 0	 0	 0	 
20	1	 1	 0	 0	 0	 0	 0	 
21	1	 1	 0	 0	 0	 0	 0	 
22	0	 0	 0	 0	 1	 0	 1	 
23	1	 1	 0	 0	 0	 0	 0	 
24	1	 1	 0	 0	 0	 0	 0	 
25	1	 1	 0	 0	 0	 0	 0	 
26	0	 0	 0	 0	 1	 1	 0	 
27	1	 1	 0	 0	 0	 0	 0	 
28	1	 1	 0	 0	 0	 0	 0	 
29	1	 1	 0	 0	 0	 0	 0	 
30	0	 0	 0	 0	 1	 1	 1	 
31	1	 1	 0	 0	 0	 0	 0	 
32	1	 1	 0	 0	 0	 0	 0	 
33	0	 1	 1	 0	 0	 0	 0	 
34	0	 1	 1	 0	 0	 0	 0	 
35	0	 1	 1	 0	 0	 0	 0	 
36	0	 1	 1	 0	 0	 0	 0	 
37	0	 0	 0	 1	 0	 0	 0	 
38	0	 1	 1	 0	 0	 0	 0	 
39	0	 1	 1	 0	 0	 0	 0	 
40	0	 1	 1	 0	 0	 0	 0	 
41	0	 0	 0	 1	 0	 0	 1	 
42	0	 1	 1	 0	 0	 0	 0	 
43	0	 1	 1	 0	 0	 0	 0	 
44	0	 0	 0	 1	 0	 1	 0	 
45	0	 1	 1	 0	 0	 0	 0	 
46	0	 1	 1	 0	 0	 0	 0	 
47	0	 1	 1	 0	 0	 0	 0	 
48	0	 0	 0	 1	 0	 1	 1	 
49	0	 1	 1	 0	 0	 0	 0	 
50	0	 1	 1	 0	 0	 0	 0	 
51	0	 1	 1	 0	 0	 0	 0	 
52	0	 0	 0	 1	 1	 0	 0	 
53	0	 1	 1	 0	 0	 0	 0	 
54	0	 1	 1	 0	 0	 0	 0	 
55	0	 1	 1	 0	 0	 0	 0	 
56	0	 0	 0	 1	 1	 0	 1	 
57	0	 1	 1	 0	 0	 0	 0	 
58	0	 1	 1	 0	 0	 0	 0	 
59	0	 1	 1	 0	 0	 0	 0	 
60	0	 0	 0	 1	 1	 1	 0	 
61	0	 1	 1	 0	 0	 0	 0	 
62	0	 1	 1	 0	 0	 0	 0	 
63	0	 1	 1	 0	 0	 0	 0	 
64	0	 0	 0	 1	 1	 1	 1	 
65	0	 1	 1	 0	 0	 0	 0	 
66	0	 1	 1	 0	 0	 0	 0	 
67	0	 1	 1	 0	 0	 0	 0	 
68	0	 0	 1	 0	 0	 0	 0	 
