7
	1 2	3 1	1 1	1 5	1 3	2 1	1 4
0	1	 1	 0	 0	 0	 0	 0	 
1	1	 1	 0	 0	 0	 0	 0	 
2	1	 1	 0	 0	 0	 0	 0	 
3	1	 1	 0	 0	 0	 0	 0	 
4	0	 0	 0	 0	 0	 0	 0	 
5	1	 1	 0	 0	 0	 0	 0	 
6	1	 1	 0	 0	 0	 0	 0	 
7	1	 1	 0	 0	 0	 0	 0	 
8	0	 0	 0	 0	 0	 0	 1	 
9	0	 0	 0	 0	 0	 1	 0	 
10	1	 1	 0	 0	 0	 0	 0	 
11	1	 1	 0	 0	 0	 0	 0	 
12	1	 1	 0	 0	 0	 0	 0	 
13	0	 0	 0	 0	 0	 1	 1	 
14	1	 1	 0	 0	 0	 0	 0	 
15	1	 1	 0	 0	 0	 0	 0	 
16	1	 1	 0	 0	 0	 0	 0	 
17	0	 0	 0	 0	 1	 0	 0	 
18	1	 1	 0	 0	 0	 0	 0	 
19	1	 1	 0	 0	 0	 0	 0	 
20	1	 1	 0	 0	 0	 0	 0	 
21	0	 0	 0	 0	 1	 0	 1	 
22	1	 1	 0	 0	 0	 0	 0	 
23	1	 1	 0	 0	 0	 0	 0	 
24	1	 1	 0	 0	 0	 0	 0	 
25	0	 0	 0	 0	 1	 1	 0	 
26	1	 1	 0	 0	 0	 0	 0	 
27	1	 1	 0	 0	 0	 0	 0	 
28	1	 1	 0	 0	 0	 0	 0	 
29	0	 0	 0	 0	 1	 1	 1	 
30	1	 1	 0	 0	 0	 0	 0	 
31	1	 1	 0	 0	 0	 0	 0	 
32	1	 1	 0	 0	 0	 0	 0	 
33	0	 0	 0	 1	 0	 0	 0	 
34	1	 1	 0	 0	 0	 0	 0	 
35	1	 1	 0	 0	 0	 0	 0	 
36	1	 1	 0	 0	 0	 0	 0	 
37	0	 0	 0	 1	 0	 0	 1	 
38	1	 1	 0	 0	 0	 0	 0	 
39	1	 1	 0	 0	 0	 0	 0	 
40	1	 1	 0	 0	 0	 0	 0	 
41	0	 0	 0	 1	 0	 1	 0	 
42	1	 1	 0	 0	 0	 0	 0	 
43	1	 1	 0	 0	 0	 0	 0	 
44	1	 1	 0	 0	 0	 0	 0	 
45	0	 0	 0	 1	 0	 1	 1	 
46	1	 1	 0	 0	 0	 0	 0	 
47	1	 1	 0	 0	 0	 0	 0	 
48	1	 1	 0	 0	 0	 0	 0	 
49	0	 0	 0	 1	 1	 0	 0	 
50	1	 1	 0	 0	 0	 0	 0	 
51	1	 1	 0	 0	 0	 0	 0	 
52	1	 1	 0	 0	 0	 0	 0	 
53	0	 0	 0	 1	 1	 0	 1	 
54	1	 1	 0	 0	 0	 0	 0	 
55	1	 1	 0	 0	 0	 0	 0	 
56	1	 1	 0	 0	 0	 0	 0	 
57	0	 0	 0	 1	 1	 1	 0	 
58	1	 1	 0	 0	 0	 0	 0	 
59	1	 1	 0	 0	 0	 0	 0	 
60	1	 1	 0	 0	 0	 0	 0	 
61	0	 0	 0	 1	 1	 1	 1	 
62	1	 1	 0	 0	 0	 0	 0	 
63	1	 1	 0	 0	 0	 0	 0	 
64	1	 1	 0	 0	 0	 0	 0	 
65	0	 0	 1	 0	 0	 0	 0	 
66	1	 1	 0	 0	 0	 0	 0	 
67	1	 1	 0	 0	 0	 0	 0	 
68	1	 1	 0	 0	 0	 0	 0	 
