heuristic
Position 1:	234
Position 2:	2
Position 3:	71
Position 4:	18
Position 5:	131
Position 6:	227
Position 7:	183
Position 8:	228
Position 9:	175
Position 10:	219
Position 11:	72
Position 12:	258
Position 13:	220
Position 14:	225
Position 15:	242
Position 16:	73
Position 17:	221
Position 18:	135
Position 19:	146
Position 20:	309
Position 21:	10
Position 22:	222
Position 23:	162
Position 24:	229
Position 25:	274
Position 26:	142
Position 27:	136
Position 28:	250
Position 29:	230
Position 30:	74
Position 31:	86
Position 32:	212
Position 33:	0
Position 34:	75
Position 35:	231
Position 36:	34
Position 37:	232
Position 38:	193
Position 39:	137
Position 40:	233
Position 41:	134
Position 42:	138
Position 43:	139
Position 44:	299
Position 45:	163
Position 46:	291
Position 47:	235
Position 48:	140
Position 49:	141
Position 50:	317
Position 51:	164
Position 52:	26
Position 53:	76
Position 54:	50
Position 55:	77
Position 56:	1
Position 57:	316
Position 58:	167
Position 59:	3
Position 60:	236
Position 61:	143
Position 62:	154
Position 63:	237
Position 64:	66
Position 65:	223
Position 66:	78
Position 67:	144
Position 68:	346
Position 69:	238
Position 70:	102
Position 71:	147
Position 72:	239
Position 73:	165
Position 74:	42
Position 75:	4
Position 76:	240
Position 77:	241
Position 78:	166
Position 79:	118
Position 80:	5
Position 81:	266
Position 82:	148
Position 83:	6
Position 84:	243
Position 85:	244
Position 86:	209
Position 87:	7
Position 88:	245
Position 89:	354
Position 90:	8
Position 91:	213
Position 92:	149
Position 93:	246
Position 94:	191
Position 95:	9
Position 96:	80
Position 97:	283
Position 98:	247
Position 99:	145
Position 100:	150
Position 101:	248
Position 102:	11
Position 103:	249
Position 104:	201
Position 105:	12
Position 106:	251
Position 107:	214
Position 108:	252
Position 109:	168
Position 110:	307
Position 111:	13
Position 112:	151
Position 113:	215
Position 114:	14
Position 115:	253
Position 116:	254
Position 117:	79
Position 118:	15
Position 119:	152
Position 120:	81
Position 121:	255
Position 122:	216
Position 123:	94
Position 124:	256
Position 125:	257
Position 126:	153
Position 127:	82
Position 128:	16
Position 129:	126
Position 130:	155
Position 131:	17
Position 132:	259
Position 133:	83
Position 134:	282
Position 135:	218
Position 136:	260
Position 137:	169
Position 138:	261
Position 139:	84
Position 140:	262
Position 141:	85
Position 142:	110
Position 143:	19
Position 144:	263
Position 145:	156
