7
	1 2	3 1	1 1	1 5	1 3	2 1	1 4
0	1	 1	 0	 0	 0	 0	 0	 
1	0	 0	 0	 0	 0	 0	 0	 
2	1	 1	 0	 0	 0	 0	 0	 
3	0	 0	 0	 0	 0	 0	 1	 
4	1	 1	 0	 0	 0	 0	 0	 
5	0	 0	 0	 0	 0	 1	 0	 
6	1	 1	 0	 0	 0	 0	 0	 
7	0	 0	 0	 0	 0	 1	 1	 
8	1	 1	 0	 0	 0	 0	 0	 
9	0	 1	 1	 0	 0	 0	 0	 
10	0	 1	 1	 0	 0	 0	 0	 
11	0	 0	 0	 0	 1	 0	 0	 
12	0	 1	 1	 0	 0	 0	 0	 
13	0	 0	 0	 0	 1	 0	 1	 
14	0	 1	 1	 0	 0	 0	 0	 
15	0	 0	 0	 0	 1	 1	 0	 
16	0	 1	 1	 0	 0	 0	 0	 
17	0	 0	 0	 0	 1	 1	 1	 
18	0	 1	 1	 0	 0	 0	 0	 
19	0	 0	 0	 1	 0	 0	 0	 
20	1	 0	 0	 0	 0	 0	 0	 
21	1	 0	 0	 0	 0	 0	 0	 
22	0	 0	 0	 1	 0	 0	 1	 
23	1	 0	 0	 0	 0	 0	 0	 
24	0	 0	 0	 1	 0	 1	 0	 
25	1	 0	 0	 0	 0	 0	 0	 
26	0	 0	 0	 1	 0	 1	 1	 
27	1	 0	 0	 0	 0	 0	 0	 
28	0	 0	 0	 1	 1	 0	 0	 
29	0	 1	 1	 1	 0	 0	 0	 
30	0	 0	 0	 1	 1	 0	 1	 
31	0	 0	 0	 0	 0	 1	 0	 
32	0	 0	 0	 1	 1	 1	 0	 
33	0	 0	 0	 0	 0	 1	 0	 
34	0	 0	 0	 1	 1	 1	 1	 
35	0	 0	 1	 0	 0	 0	 0	 
36	0	 0	 0	 0	 0	 1	 0	 
37	0	 0	 1	 0	 0	 0	 1	 
38	0	 0	 0	 0	 0	 1	 0	 
39	0	 0	 1	 0	 0	 1	 0	 
40	0	 0	 0	 0	 0	 1	 0	 
41	0	 0	 1	 0	 0	 1	 1	 
42	0	 0	 0	 0	 0	 1	 0	 
43	0	 0	 1	 0	 1	 0	 0	 
44	0	 0	 0	 0	 0	 1	 0	 
45	0	 0	 1	 0	 1	 0	 1	 
46	0	 0	 0	 0	 0	 1	 0	 
47	0	 1	 1	 0	 0	 1	 0	 
48	0	 1	 1	 0	 0	 1	 0	 
49	0	 0	 1	 0	 1	 1	 0	 
50	0	 1	 1	 0	 0	 1	 0	 
51	0	 0	 1	 0	 1	 1	 1	 
52	0	 1	 1	 0	 0	 1	 0	 
53	0	 0	 1	 1	 0	 0	 0	 
54	0	 1	 1	 0	 0	 1	 0	 
55	0	 0	 1	 1	 0	 0	 1	 
56	0	 1	 1	 0	 0	 1	 0	 
57	0	 0	 1	 1	 0	 1	 0	 
58	0	 1	 1	 0	 0	 1	 0	 
59	0	 0	 1	 1	 0	 1	 1	 
60	0	 1	 1	 0	 0	 1	 0	 
61	0	 0	 1	 1	 1	 0	 0	 
62	0	 1	 1	 0	 1	 1	 0	 
63	0	 1	 1	 0	 1	 1	 0	 
64	0	 0	 1	 1	 1	 0	 1	 
65	0	 1	 1	 0	 1	 1	 0	 
66	0	 0	 1	 1	 1	 1	 0	 
67	0	 1	 1	 0	 1	 1	 0	 
68	0	 0	 1	 1	 1	 1	 1	 
69	0	 1	 1	 0	 1	 1	 0	 
70	0	 1	 0	 0	 0	 0	 0	 
71	0	 1	 1	 0	 1	 1	 0	 
72	0	 1	 0	 0	 0	 0	 1	 
73	0	 1	 1	 0	 1	 1	 0	 
74	0	 1	 0	 0	 0	 1	 0	 
75	0	 1	 1	 0	 1	 1	 0	 
76	0	 1	 0	 0	 0	 1	 1	 
77	0	 1	 1	 0	 1	 1	 0	 
78	0	 1	 0	 0	 1	 0	 0	 
79	0	 1	 1	 0	 1	 1	 0	 
80	0	 1	 0	 0	 1	 0	 1	 
81	0	 1	 1	 0	 1	 1	 0	 
82	0	 1	 0	 0	 1	 1	 0	 
83	0	 1	 1	 0	 1	 1	 0	 
84	0	 1	 0	 0	 1	 1	 1	 
85	0	 1	 1	 0	 1	 1	 0	 
86	0	 1	 0	 1	 0	 0	 0	 
87	0	 1	 1	 0	 1	 1	 0	 
88	0	 1	 0	 1	 0	 0	 1	 
89	0	 1	 1	 0	 1	 1	 0	 
90	0	 1	 0	 1	 0	 1	 0	 
91	0	 1	 1	 0	 1	 1	 0	 
92	0	 1	 0	 1	 0	 1	 1	 
93	0	 1	 1	 0	 1	 1	 0	 
94	0	 1	 0	 1	 1	 0	 0	 
95	0	 1	 1	 0	 1	 1	 0	 
96	0	 1	 0	 1	 1	 0	 1	 
97	0	 0	 0	 0	 0	 0	 0	 
98	0	 1	 0	 1	 1	 1	 0	 
99	0	 0	 0	 0	 0	 0	 0	 
100	0	 1	 0	 1	 1	 1	 1	 
101	0	 0	 0	 0	 0	 0	 0	 
102	0	 1	 1	 0	 0	 0	 1	 
103	0	 0	 0	 0	 0	 0	 0	 
104	0	 1	 1	 0	 0	 1	 1	 
105	0	 0	 0	 0	 0	 0	 0	 
106	0	 1	 1	 0	 1	 0	 0	 
107	0	 0	 0	 0	 0	 0	 0	 
108	0	 1	 1	 0	 1	 0	 1	 
109	0	 0	 0	 0	 0	 0	 0	 
110	0	 1	 1	 0	 1	 1	 1	 
111	0	 0	 0	 0	 0	 0	 0	 
112	0	 1	 1	 1	 0	 0	 1	 
113	0	 0	 0	 0	 0	 0	 0	 
114	0	 1	 1	 1	 0	 1	 0	 
115	0	 0	 0	 0	 0	 0	 0	 
116	0	 1	 1	 1	 0	 1	 1	 
117	0	 0	 0	 0	 0	 0	 0	 
118	0	 1	 1	 1	 1	 0	 0	 
119	0	 0	 0	 0	 0	 0	 0	 
120	0	 1	 1	 1	 1	 0	 1	 
121	0	 0	 0	 0	 0	 0	 0	 
122	0	 1	 1	 1	 1	 1	 0	 
123	0	 0	 0	 0	 0	 0	 0	 
124	0	 1	 1	 1	 1	 1	 1	 
125	0	 0	 0	 0	 0	 0	 0	 
126	1	 0	 0	 0	 0	 0	 1	 
127	0	 0	 0	 0	 0	 0	 0	 
128	1	 0	 0	 0	 0	 1	 0	 
129	0	 0	 0	 0	 0	 0	 0	 
130	1	 0	 0	 0	 0	 1	 1	 
131	0	 0	 0	 0	 0	 0	 0	 
132	1	 0	 0	 0	 1	 0	 0	 
133	0	 0	 0	 0	 0	 0	 0	 
134	1	 0	 0	 0	 1	 0	 1	 
135	0	 0	 0	 0	 0	 0	 0	 
136	1	 0	 0	 0	 1	 1	 0	 
137	0	 0	 0	 0	 0	 0	 0	 
138	1	 0	 0	 0	 1	 1	 1	 
139	0	 0	 0	 0	 0	 0	 0	 
140	1	 0	 0	 1	 0	 0	 0	 
141	1	 0	 0	 1	 0	 0	 1	 
142	0	 0	 0	 0	 0	 0	 0	 
143	1	 0	 0	 1	 0	 1	 0	 
144	0	 0	 0	 0	 0	 0	 0	 
145	1	 0	 0	 1	 0	 1	 1	 
146	0	 0	 0	 0	 0	 0	 0	 
147	1	 0	 0	 1	 1	 0	 0	 
148	0	 0	 0	 0	 0	 0	 0	 
149	1	 0	 0	 1	 1	 0	 1	 
150	0	 0	 0	 0	 0	 0	 0	 
151	1	 0	 0	 1	 1	 1	 0	 
152	0	 0	 0	 0	 0	 0	 0	 
153	1	 0	 0	 1	 1	 1	 1	 
154	0	 0	 0	 0	 0	 0	 0	 
155	1	 0	 1	 0	 0	 0	 0	 
156	0	 0	 0	 0	 0	 0	 0	 
157	1	 0	 1	 0	 0	 0	 1	 
158	0	 0	 0	 0	 0	 0	 0	 
159	1	 0	 1	 0	 0	 1	 0	 
160	0	 0	 0	 0	 0	 0	 0	 
161	1	 0	 1	 0	 0	 1	 1	 
162	0	 0	 0	 0	 0	 0	 0	 
163	1	 0	 1	 0	 1	 0	 0	 
164	0	 0	 0	 0	 0	 0	 0	 
165	1	 0	 1	 0	 1	 0	 1	 
166	0	 0	 0	 0	 0	 0	 0	 
167	1	 0	 1	 0	 1	 1	 0	 
168	0	 0	 0	 0	 0	 0	 0	 
169	1	 0	 1	 0	 1	 1	 1	 
170	0	 0	 0	 0	 0	 0	 0	 
171	1	 0	 1	 1	 0	 0	 0	 
172	0	 0	 0	 0	 0	 0	 0	 
173	1	 0	 1	 1	 0	 0	 1	 
174	0	 0	 0	 0	 0	 0	 0	 
175	1	 0	 1	 1	 0	 1	 0	 
176	0	 0	 0	 0	 0	 0	 0	 
177	1	 0	 1	 1	 0	 1	 1	 
178	1	 0	 1	 1	 1	 0	 0	 
179	0	 1	 1	 0	 0	 0	 0	 
180	1	 0	 1	 1	 1	 0	 1	 
181	0	 1	 1	 0	 0	 0	 0	 
