7
	1 2	3 1	1 1	1 5	1 3	2 1	1 4
0	1	 1	 0	 0	 0	 0	 0	 
1	1	 1	 0	 0	 0	 0	 0	 
2	0	 0	 0	 0	 0	 0	 0	 
3	1	 1	 0	 0	 0	 0	 0	 
4	0	 0	 0	 0	 0	 0	 1	 
5	1	 1	 0	 0	 0	 0	 0	 
6	0	 0	 0	 0	 0	 1	 0	 
7	1	 1	 0	 0	 0	 0	 0	 
8	0	 0	 0	 0	 0	 1	 1	 
9	1	 1	 0	 0	 0	 0	 0	 
10	0	 0	 0	 0	 1	 0	 0	 
11	1	 1	 0	 0	 0	 0	 0	 
12	0	 0	 0	 0	 1	 0	 1	 
13	1	 1	 0	 0	 0	 0	 0	 
14	0	 0	 0	 0	 1	 1	 0	 
15	1	 1	 0	 0	 0	 0	 0	 
16	0	 0	 0	 0	 1	 1	 1	 
17	1	 1	 0	 0	 0	 0	 0	 
18	0	 0	 0	 1	 0	 0	 0	 
19	1	 1	 0	 0	 0	 0	 0	 
20	0	 0	 0	 1	 0	 0	 1	 
21	1	 1	 0	 0	 0	 0	 0	 
22	0	 0	 0	 1	 0	 1	 0	 
23	1	 1	 0	 0	 0	 0	 0	 
24	0	 0	 0	 1	 0	 1	 1	 
25	1	 1	 0	 0	 0	 0	 0	 
26	0	 0	 0	 1	 1	 0	 0	 
27	1	 1	 0	 0	 0	 0	 0	 
28	0	 0	 0	 1	 1	 0	 1	 
29	1	 1	 0	 0	 0	 0	 0	 
30	0	 0	 0	 1	 1	 1	 0	 
31	1	 1	 0	 0	 0	 0	 0	 
32	0	 0	 0	 1	 1	 1	 1	 
33	1	 1	 0	 0	 0	 0	 0	 
34	0	 0	 1	 0	 0	 0	 0	 
35	1	 1	 0	 0	 0	 0	 0	 
36	0	 0	 1	 0	 0	 0	 1	 
37	1	 1	 0	 0	 0	 0	 0	 
38	0	 0	 1	 0	 0	 1	 0	 
39	1	 1	 0	 0	 0	 0	 0	 
40	0	 0	 1	 0	 0	 1	 1	 
41	1	 1	 0	 0	 0	 0	 0	 
42	0	 0	 1	 0	 1	 0	 0	 
43	1	 1	 0	 0	 0	 0	 0	 
44	0	 0	 1	 0	 1	 0	 1	 
45	1	 1	 0	 0	 0	 0	 0	 
46	0	 0	 1	 0	 1	 1	 0	 
47	1	 1	 0	 0	 0	 0	 0	 
48	0	 0	 1	 0	 1	 1	 1	 
49	0	 0	 1	 1	 0	 0	 0	 
50	1	 1	 0	 0	 0	 0	 0	 
51	0	 0	 1	 1	 0	 0	 1	 
52	1	 1	 0	 0	 0	 0	 0	 
53	0	 0	 1	 1	 0	 1	 0	 
54	1	 1	 0	 0	 0	 0	 0	 
55	0	 0	 1	 1	 0	 1	 1	 
56	1	 1	 0	 0	 0	 0	 0	 
57	0	 1	 1	 0	 0	 0	 0	 
58	0	 0	 1	 1	 1	 0	 0	 
59	0	 1	 1	 0	 0	 0	 0	 
60	0	 0	 1	 1	 1	 0	 1	 
61	0	 1	 1	 0	 0	 0	 0	 
62	0	 1	 1	 1	 0	 0	 0	 
63	0	 1	 1	 1	 0	 0	 0	 
64	0	 0	 1	 1	 1	 1	 0	 
65	0	 1	 1	 1	 0	 0	 0	 
66	0	 0	 1	 1	 1	 1	 1	 
67	0	 1	 1	 1	 0	 0	 0	 
68	0	 1	 0	 0	 0	 0	 0	 
