7
	1 2	3 1	1 1	1 5	1 3	2 1	1 4
0	1	 1	 0	 0	 0	 0	 0	 
1	0	 0	 0	 0	 0	 0	 0	 
2	1	 1	 0	 0	 0	 0	 0	 
3	0	 0	 0	 0	 0	 0	 1	 
4	1	 1	 0	 0	 0	 0	 0	 
5	0	 0	 0	 0	 0	 1	 0	 
6	1	 1	 0	 0	 0	 0	 0	 
7	0	 0	 0	 0	 0	 1	 1	 
8	1	 1	 0	 0	 0	 0	 0	 
9	0	 0	 0	 0	 1	 0	 0	 
10	1	 1	 0	 0	 0	 0	 0	 
11	0	 0	 0	 0	 1	 0	 1	 
12	1	 1	 0	 0	 0	 0	 0	 
13	0	 0	 0	 0	 1	 1	 0	 
14	1	 1	 0	 0	 0	 0	 0	 
15	0	 0	 0	 0	 1	 1	 1	 
16	1	 1	 0	 0	 0	 0	 0	 
17	0	 0	 0	 1	 0	 0	 0	 
18	1	 1	 0	 0	 0	 0	 0	 
19	0	 0	 0	 1	 0	 0	 1	 
20	1	 1	 0	 0	 0	 0	 0	 
21	0	 0	 0	 1	 0	 1	 0	 
22	1	 1	 0	 0	 0	 0	 0	 
23	0	 0	 0	 1	 0	 1	 1	 
24	1	 1	 0	 0	 0	 0	 0	 
25	0	 0	 0	 1	 1	 0	 0	 
26	1	 1	 0	 0	 0	 0	 0	 
27	0	 0	 0	 1	 1	 0	 1	 
28	1	 1	 0	 0	 0	 0	 0	 
29	0	 0	 0	 1	 1	 1	 0	 
30	1	 1	 0	 0	 0	 0	 0	 
31	0	 0	 0	 1	 1	 1	 1	 
32	1	 1	 0	 0	 0	 0	 0	 
33	0	 0	 1	 0	 0	 0	 0	 
34	1	 1	 0	 0	 0	 0	 0	 
35	0	 0	 1	 0	 0	 0	 1	 
36	1	 1	 0	 0	 0	 0	 0	 
37	0	 0	 1	 0	 0	 1	 0	 
38	1	 1	 0	 0	 0	 0	 0	 
39	0	 0	 1	 0	 0	 1	 1	 
40	1	 1	 0	 0	 0	 0	 0	 
41	0	 0	 1	 0	 1	 0	 0	 
42	1	 1	 0	 0	 0	 0	 0	 
43	0	 0	 1	 0	 1	 0	 1	 
44	1	 1	 0	 0	 0	 0	 0	 
45	0	 0	 1	 0	 1	 1	 0	 
46	1	 1	 0	 0	 0	 0	 0	 
47	0	 0	 1	 0	 1	 1	 1	 
48	1	 1	 0	 0	 0	 0	 0	 
49	0	 0	 1	 1	 0	 0	 0	 
50	1	 1	 0	 0	 0	 0	 0	 
51	0	 0	 1	 1	 0	 0	 1	 
52	1	 1	 0	 0	 0	 0	 0	 
53	0	 0	 1	 1	 0	 1	 0	 
54	1	 1	 0	 0	 0	 0	 0	 
55	0	 0	 1	 1	 0	 1	 1	 
56	1	 1	 0	 0	 0	 0	 0	 
57	0	 0	 1	 1	 1	 0	 0	 
58	1	 1	 0	 0	 0	 0	 0	 
59	0	 0	 1	 1	 1	 0	 1	 
60	1	 1	 0	 0	 0	 0	 0	 
61	0	 0	 1	 1	 1	 1	 0	 
62	1	 1	 0	 0	 0	 0	 0	 
63	0	 0	 1	 1	 1	 1	 1	 
64	1	 1	 0	 0	 0	 0	 0	 
65	0	 1	 0	 0	 0	 0	 0	 
66	1	 1	 0	 0	 0	 0	 0	 
67	0	 1	 0	 0	 0	 0	 1	 
68	1	 1	 0	 0	 0	 0	 0	 
69	0	 1	 0	 0	 0	 1	 0	 
70	1	 1	 0	 0	 0	 0	 0	 
71	0	 1	 0	 0	 0	 1	 1	 
72	1	 1	 0	 0	 0	 0	 0	 
73	0	 1	 0	 0	 1	 0	 0	 
74	1	 1	 0	 0	 0	 0	 0	 
75	0	 1	 0	 0	 1	 0	 1	 
76	1	 1	 0	 0	 0	 0	 0	 
77	0	 1	 0	 0	 1	 1	 0	 
78	1	 1	 0	 0	 0	 0	 0	 
79	0	 1	 0	 0	 1	 1	 1	 
80	1	 1	 0	 0	 0	 0	 0	 
81	0	 1	 0	 1	 0	 0	 0	 
82	1	 1	 0	 0	 0	 0	 0	 
83	0	 1	 0	 1	 0	 0	 1	 
84	1	 1	 0	 0	 0	 0	 0	 
85	0	 1	 0	 1	 0	 1	 0	 
86	1	 1	 0	 0	 0	 0	 0	 
87	0	 1	 0	 1	 0	 1	 1	 
88	1	 1	 0	 0	 0	 0	 0	 
89	0	 1	 1	 0	 0	 0	 0	 
90	0	 1	 1	 0	 0	 0	 0	 
91	0	 1	 0	 1	 1	 0	 0	 
92	0	 1	 1	 0	 0	 0	 0	 
93	0	 1	 0	 1	 1	 0	 1	 
94	0	 1	 1	 0	 0	 0	 0	 
95	0	 1	 0	 1	 1	 1	 0	 
96	0	 1	 1	 0	 0	 0	 0	 
97	0	 1	 0	 1	 1	 1	 1	 
98	0	 1	 1	 0	 0	 0	 0	 
99	0	 1	 1	 0	 0	 0	 1	 
100	0	 1	 1	 0	 0	 0	 0	 
101	0	 1	 1	 0	 0	 1	 0	 
102	0	 1	 1	 0	 0	 0	 0	 
103	0	 1	 1	 0	 0	 1	 1	 
104	0	 1	 1	 0	 0	 0	 0	 
105	0	 1	 1	 0	 1	 0	 0	 
106	0	 1	 1	 0	 0	 0	 0	 
107	0	 1	 1	 0	 1	 0	 1	 
108	0	 1	 1	 0	 0	 0	 0	 
109	0	 1	 1	 0	 1	 1	 0	 
110	0	 1	 1	 0	 0	 0	 0	 
111	0	 1	 1	 0	 1	 1	 1	 
112	0	 1	 1	 0	 0	 0	 0	 
113	0	 1	 1	 1	 0	 0	 0	 
114	0	 1	 1	 0	 0	 0	 0	 
115	0	 1	 1	 1	 0	 0	 1	 
116	0	 1	 1	 0	 0	 0	 0	 
117	0	 1	 1	 1	 0	 1	 0	 
118	0	 1	 1	 0	 0	 0	 0	 
119	0	 1	 1	 1	 0	 1	 1	 
120	0	 1	 1	 0	 0	 0	 0	 
121	0	 1	 1	 1	 1	 0	 0	 
122	0	 1	 1	 0	 0	 0	 0	 
123	0	 1	 1	 1	 1	 0	 1	 
124	0	 1	 1	 1	 1	 1	 0	 
125	0	 1	 1	 0	 0	 0	 0	 
126	0	 1	 1	 1	 1	 1	 1	 
127	0	 1	 1	 0	 0	 0	 0	 
128	1	 0	 0	 0	 0	 0	 0	 
129	0	 1	 1	 0	 0	 0	 0	 
130	1	 0	 0	 0	 0	 0	 1	 
131	0	 1	 1	 0	 0	 0	 0	 
132	1	 0	 0	 0	 0	 1	 0	 
133	0	 1	 1	 0	 0	 0	 0	 
134	1	 0	 0	 0	 0	 1	 1	 
135	1	 0	 0	 0	 1	 0	 0	 
136	0	 1	 1	 0	 0	 0	 0	 
137	1	 0	 0	 0	 1	 0	 1	 
138	0	 1	 1	 0	 0	 0	 0	 
139	1	 0	 0	 0	 1	 1	 0	 
140	0	 1	 1	 0	 0	 0	 0	 
141	1	 0	 0	 0	 1	 1	 1	 
142	0	 1	 1	 0	 0	 0	 0	 
143	1	 0	 0	 1	 0	 0	 0	 
144	1	 0	 0	 1	 0	 0	 1	 
145	0	 0	 0	 0	 0	 1	 0	 
146	1	 0	 0	 1	 0	 1	 0	 
147	0	 0	 0	 0	 0	 1	 0	 
148	1	 0	 0	 1	 0	 1	 1	 
149	0	 0	 0	 0	 0	 1	 0	 
150	1	 0	 0	 1	 1	 0	 0	 
151	1	 0	 0	 1	 1	 0	 1	 
152	0	 0	 0	 0	 0	 1	 0	 
153	1	 0	 0	 1	 1	 1	 0	 
154	0	 0	 0	 0	 0	 1	 0	 
155	1	 0	 0	 1	 1	 1	 1	 
156	0	 0	 0	 0	 0	 1	 0	 
157	1	 0	 1	 0	 0	 0	 0	 
158	0	 0	 0	 0	 0	 1	 0	 
159	1	 0	 1	 0	 0	 0	 1	 
160	0	 0	 0	 0	 0	 1	 0	 
161	1	 0	 1	 0	 0	 1	 0	 
162	0	 0	 0	 0	 0	 1	 0	 
163	1	 0	 1	 0	 0	 1	 1	 
164	0	 0	 0	 0	 0	 1	 0	 
165	1	 0	 1	 0	 1	 0	 0	 
166	0	 0	 0	 0	 0	 1	 0	 
167	1	 0	 1	 0	 1	 0	 1	 
168	0	 0	 0	 0	 0	 1	 0	 
169	1	 0	 1	 0	 1	 1	 0	 
170	0	 0	 0	 0	 0	 1	 0	 
171	1	 0	 1	 0	 1	 1	 1	 
172	0	 0	 0	 0	 0	 1	 0	 
173	1	 0	 1	 1	 0	 0	 0	 
174	0	 0	 0	 0	 0	 1	 0	 
175	1	 0	 1	 1	 0	 0	 1	 
176	0	 0	 0	 0	 0	 1	 0	 
177	1	 0	 1	 1	 0	 1	 0	 
178	0	 0	 0	 0	 0	 1	 0	 
179	1	 0	 1	 1	 0	 1	 1	 
180	0	 0	 0	 0	 0	 1	 0	 
181	1	 0	 1	 1	 1	 0	 0	 
182	0	 0	 0	 0	 0	 1	 0	 
183	1	 0	 1	 1	 1	 0	 1	 
184	0	 0	 0	 0	 0	 1	 0	 
185	1	 0	 1	 1	 1	 1	 0	 
186	0	 0	 0	 0	 0	 1	 0	 
187	1	 0	 1	 1	 1	 1	 1	 
188	0	 0	 0	 0	 0	 1	 0	 
189	1	 1	 0	 0	 0	 0	 1	 
190	0	 0	 0	 0	 0	 1	 0	 
191	1	 1	 0	 0	 0	 1	 0	 
192	0	 0	 0	 0	 0	 1	 0	 
193	1	 1	 0	 0	 0	 1	 1	 
194	0	 0	 0	 0	 0	 1	 0	 
195	1	 1	 0	 0	 1	 0	 0	 
196	0	 0	 0	 0	 0	 1	 0	 
197	1	 1	 0	 0	 1	 0	 1	 
198	0	 0	 0	 0	 0	 1	 0	 
199	1	 1	 0	 0	 1	 1	 0	 
200	0	 0	 0	 0	 0	 1	 0	 
201	1	 1	 0	 0	 1	 1	 1	 
202	0	 0	 0	 0	 0	 1	 0	 
203	1	 1	 0	 1	 0	 0	 0	 
204	0	 0	 0	 0	 0	 1	 0	 
205	1	 1	 0	 1	 0	 0	 1	 
206	0	 0	 0	 0	 0	 1	 0	 
207	1	 1	 0	 1	 0	 1	 0	 
208	0	 0	 0	 0	 0	 1	 0	 
209	1	 1	 0	 1	 0	 1	 1	 
210	0	 0	 0	 0	 0	 1	 0	 
211	1	 1	 0	 1	 1	 0	 0	 
212	0	 0	 0	 0	 0	 1	 0	 
213	1	 1	 0	 1	 1	 0	 1	 
214	1	 1	 0	 1	 1	 1	 0	 
215	1	 1	 0	 1	 1	 1	 1	 
216	0	 0	 0	 0	 0	 1	 0	 
217	1	 1	 1	 0	 0	 0	 0	 
218	0	 1	 1	 0	 0	 1	 0	 
219	1	 1	 1	 0	 0	 0	 1	 
220	0	 1	 1	 0	 1	 1	 0	 
221	1	 1	 1	 0	 0	 1	 0	 
222	0	 1	 1	 0	 1	 1	 0	 
223	1	 1	 1	 0	 0	 1	 1	 
224	0	 1	 1	 0	 1	 1	 0	 
225	1	 1	 1	 0	 1	 0	 0	 
226	0	 1	 1	 0	 1	 1	 0	 
227	1	 1	 1	 0	 1	 0	 1	 
228	0	 1	 1	 0	 1	 1	 0	 
229	1	 1	 1	 0	 1	 1	 0	 
230	0	 1	 1	 0	 1	 1	 0	 
231	1	 1	 1	 0	 1	 1	 1	 
232	0	 1	 1	 1	 0	 1	 0	 
233	1	 1	 1	 1	 0	 0	 0	 
234	0	 1	 1	 1	 0	 1	 0	 
235	1	 1	 1	 1	 0	 0	 1	 
236	0	 1	 1	 1	 0	 1	 0	 
237	1	 1	 1	 1	 0	 1	 0	 
238	0	 0	 0	 0	 0	 0	 0	 
239	1	 1	 1	 1	 0	 1	 1	 
240	0	 0	 0	 0	 0	 0	 0	 
241	1	 1	 1	 1	 1	 0	 0	 
242	0	 0	 0	 0	 0	 0	 0	 
243	1	 1	 1	 1	 1	 0	 1	 
244	0	 0	 0	 0	 0	 0	 0	 
245	1	 1	 1	 1	 1	 1	 0	 
