7
	1 2	3 1	1 1	1 5	1 3	2 1	1 4
0	1	 1	 0	 0	 0	 0	 0	 
1	1	 1	 0	 0	 0	 0	 0	 
2	0	 0	 0	 0	 0	 0	 0	 
3	0	 0	 0	 0	 0	 0	 1	 
4	1	 1	 0	 0	 0	 0	 0	 
5	0	 0	 0	 0	 0	 1	 0	 
6	1	 1	 0	 0	 0	 0	 0	 
7	0	 0	 0	 0	 0	 1	 1	 
8	1	 1	 0	 0	 0	 0	 0	 
9	0	 0	 0	 0	 1	 0	 0	 
10	1	 1	 0	 0	 0	 0	 0	 
11	0	 0	 0	 0	 1	 0	 1	 
12	1	 1	 0	 0	 0	 0	 0	 
13	0	 0	 0	 0	 1	 1	 0	 
14	1	 1	 0	 0	 0	 0	 0	 
15	0	 0	 0	 0	 1	 1	 1	 
16	1	 1	 0	 0	 0	 0	 0	 
17	0	 0	 0	 1	 0	 0	 0	 
18	1	 1	 0	 0	 0	 0	 0	 
19	0	 0	 0	 1	 0	 0	 1	 
20	1	 1	 0	 0	 0	 0	 0	 
21	0	 0	 0	 1	 0	 1	 0	 
22	1	 1	 0	 0	 0	 0	 0	 
23	0	 0	 0	 1	 0	 1	 1	 
24	1	 1	 0	 0	 0	 0	 0	 
25	0	 0	 0	 1	 1	 0	 0	 
26	1	 1	 0	 0	 0	 0	 0	 
27	0	 0	 0	 1	 1	 0	 1	 
28	0	 1	 1	 0	 0	 0	 0	 
29	0	 1	 1	 0	 0	 0	 0	 
30	0	 0	 0	 1	 1	 1	 0	 
31	1	 0	 0	 0	 0	 0	 0	 
32	1	 0	 0	 0	 0	 0	 0	 
33	0	 0	 0	 1	 1	 1	 1	 
34	1	 0	 0	 0	 0	 0	 0	 
35	0	 0	 1	 0	 0	 0	 0	 
36	1	 0	 0	 0	 0	 0	 0	 
37	0	 0	 1	 0	 0	 0	 1	 
38	1	 0	 0	 0	 0	 0	 0	 
39	0	 0	 1	 0	 0	 1	 0	 
40	1	 0	 0	 0	 0	 0	 0	 
41	0	 0	 1	 0	 0	 1	 1	 
42	1	 0	 0	 0	 0	 0	 0	 
43	0	 0	 1	 0	 1	 0	 0	 
44	1	 0	 0	 0	 0	 0	 0	 
45	0	 0	 1	 0	 1	 0	 1	 
46	1	 0	 0	 0	 0	 0	 0	 
47	0	 0	 1	 0	 1	 1	 0	 
48	1	 0	 0	 0	 0	 0	 0	 
49	0	 0	 1	 0	 1	 1	 1	 
50	1	 0	 0	 0	 0	 0	 0	 
51	0	 0	 1	 1	 0	 0	 0	 
52	1	 0	 0	 0	 0	 0	 0	 
53	0	 0	 1	 1	 0	 0	 1	 
54	1	 0	 0	 0	 0	 0	 0	 
55	0	 0	 1	 1	 0	 1	 0	 
56	1	 0	 0	 0	 0	 0	 0	 
57	0	 0	 1	 1	 0	 1	 1	 
58	1	 0	 0	 0	 0	 0	 0	 
59	0	 0	 1	 1	 1	 0	 0	 
60	1	 0	 0	 0	 0	 0	 0	 
61	0	 0	 1	 1	 1	 0	 1	 
62	1	 0	 0	 0	 0	 0	 0	 
63	0	 0	 1	 1	 1	 1	 0	 
64	1	 0	 0	 0	 0	 0	 0	 
65	0	 0	 1	 1	 1	 1	 1	 
66	0	 1	 0	 0	 0	 0	 0	 
67	0	 0	 0	 0	 0	 1	 0	 
68	0	 1	 0	 0	 0	 0	 1	 
