7
	1 2	3 1	1 1	1 5	1 3	2 1	1 4
0	1	 1	 0	 0	 0	 0	 0	 
1	1	 0	 0	 0	 0	 0	 0	 
2	1	 0	 0	 0	 0	 0	 0	 
3	0	 0	 0	 0	 0	 0	 0	 
4	1	 0	 0	 0	 0	 0	 0	 
5	0	 0	 0	 0	 0	 0	 1	 
6	1	 0	 0	 0	 0	 0	 0	 
7	0	 0	 0	 0	 0	 1	 0	 
8	1	 0	 0	 0	 0	 0	 0	 
9	0	 0	 0	 0	 0	 1	 1	 
10	1	 0	 0	 0	 0	 0	 0	 
11	0	 0	 0	 0	 1	 0	 0	 
12	1	 0	 0	 0	 0	 0	 0	 
13	0	 0	 0	 0	 1	 0	 1	 
14	1	 0	 0	 0	 0	 0	 0	 
15	0	 0	 0	 0	 1	 1	 0	 
16	1	 0	 0	 0	 0	 0	 0	 
17	0	 0	 0	 0	 1	 1	 1	 
18	1	 0	 0	 0	 0	 0	 0	 
19	0	 0	 0	 1	 0	 0	 0	 
20	1	 0	 0	 0	 0	 0	 0	 
21	0	 0	 0	 1	 0	 0	 1	 
22	1	 0	 0	 0	 0	 0	 0	 
23	0	 0	 0	 1	 0	 1	 0	 
24	1	 0	 0	 0	 0	 0	 0	 
25	0	 0	 0	 1	 0	 1	 1	 
26	1	 0	 0	 0	 0	 0	 0	 
27	0	 0	 0	 1	 1	 0	 0	 
28	1	 0	 0	 0	 0	 0	 0	 
29	0	 0	 0	 1	 1	 0	 1	 
30	1	 0	 0	 0	 0	 0	 0	 
31	0	 0	 0	 1	 1	 1	 0	 
32	1	 0	 0	 0	 0	 0	 0	 
33	0	 0	 0	 1	 1	 1	 1	 
34	1	 0	 0	 0	 0	 0	 0	 
35	0	 0	 1	 0	 0	 0	 0	 
36	1	 0	 0	 0	 0	 0	 0	 
37	0	 0	 1	 0	 0	 0	 1	 
38	1	 0	 0	 0	 0	 0	 0	 
39	0	 0	 1	 0	 0	 1	 0	 
40	1	 0	 0	 0	 0	 0	 0	 
41	0	 0	 1	 0	 0	 1	 1	 
42	1	 0	 0	 0	 0	 0	 0	 
43	0	 0	 1	 0	 1	 0	 0	 
44	1	 0	 0	 0	 0	 0	 0	 
45	0	 0	 1	 0	 1	 0	 1	 
46	1	 0	 0	 0	 0	 0	 0	 
47	0	 0	 1	 0	 1	 1	 0	 
48	0	 0	 1	 0	 1	 1	 1	 
49	0	 0	 0	 0	 0	 1	 0	 
50	0	 0	 1	 1	 0	 0	 0	 
51	0	 0	 0	 0	 0	 1	 0	 
52	0	 0	 1	 1	 0	 0	 1	 
53	0	 0	 0	 0	 0	 1	 0	 
54	0	 0	 1	 1	 0	 1	 0	 
55	0	 0	 0	 0	 0	 1	 0	 
56	0	 0	 1	 1	 0	 1	 1	 
57	0	 0	 0	 0	 0	 1	 0	 
58	0	 0	 1	 1	 1	 0	 0	 
59	0	 0	 0	 0	 0	 1	 0	 
60	0	 0	 1	 1	 1	 0	 1	 
61	0	 0	 0	 0	 0	 1	 0	 
62	0	 0	 1	 1	 1	 1	 0	 
63	0	 0	 0	 0	 0	 1	 0	 
64	0	 0	 1	 1	 1	 1	 1	 
65	0	 0	 0	 0	 0	 1	 0	 
66	0	 1	 0	 0	 0	 0	 0	 
67	0	 0	 0	 0	 0	 1	 0	 
68	0	 1	 0	 0	 0	 0	 1	 
69	0	 0	 0	 0	 0	 1	 0	 
70	0	 1	 0	 0	 0	 1	 0	 
71	0	 0	 0	 0	 0	 1	 0	 
72	0	 1	 0	 0	 0	 1	 1	 
73	0	 0	 0	 0	 0	 1	 0	 
74	0	 1	 0	 0	 1	 0	 0	 
75	0	 0	 0	 0	 0	 1	 0	 
76	0	 1	 0	 0	 1	 0	 1	 
77	0	 0	 0	 0	 0	 1	 0	 
78	0	 1	 0	 0	 1	 1	 0	 
79	0	 0	 0	 0	 0	 1	 0	 
80	0	 1	 0	 0	 1	 1	 1	 
81	0	 0	 0	 0	 0	 1	 0	 
82	0	 1	 0	 1	 0	 0	 0	 
83	0	 0	 0	 0	 0	 1	 0	 
84	0	 1	 0	 1	 0	 0	 1	 
85	0	 0	 0	 0	 0	 1	 0	 
86	0	 1	 0	 1	 0	 1	 0	 
87	0	 0	 0	 0	 0	 1	 0	 
88	0	 1	 0	 1	 0	 1	 1	 
89	0	 0	 0	 0	 0	 1	 0	 
90	0	 1	 0	 1	 1	 0	 0	 
91	0	 0	 0	 0	 0	 1	 0	 
92	0	 1	 0	 1	 1	 0	 1	 
93	0	 0	 0	 0	 0	 1	 0	 
94	0	 1	 0	 1	 1	 1	 0	 
95	0	 0	 0	 0	 0	 1	 0	 
96	0	 1	 0	 1	 1	 1	 1	 
97	0	 0	 0	 0	 0	 1	 0	 
98	0	 1	 1	 0	 0	 0	 0	 
99	0	 0	 0	 0	 0	 1	 0	 
100	0	 1	 1	 0	 0	 0	 1	 
101	0	 0	 0	 0	 0	 1	 0	 
102	0	 1	 1	 0	 0	 1	 0	 
103	0	 0	 0	 0	 0	 1	 0	 
104	0	 1	 1	 0	 0	 1	 1	 
105	0	 0	 0	 0	 0	 1	 0	 
106	0	 1	 1	 0	 1	 0	 0	 
107	0	 0	 0	 0	 0	 1	 0	 
108	0	 1	 1	 0	 1	 0	 1	 
109	0	 0	 0	 0	 0	 1	 0	 
110	0	 1	 1	 0	 1	 1	 0	 
111	0	 0	 0	 0	 0	 1	 0	 
112	0	 1	 1	 0	 1	 1	 1	 
113	0	 0	 0	 0	 0	 1	 0	 
114	0	 1	 1	 1	 0	 0	 0	 
115	0	 0	 0	 0	 0	 1	 0	 
116	0	 1	 1	 1	 0	 0	 1	 
117	0	 0	 0	 0	 0	 1	 0	 
118	0	 1	 1	 1	 0	 1	 0	 
119	0	 0	 0	 0	 0	 1	 0	 
120	0	 1	 1	 1	 0	 1	 1	 
121	0	 0	 0	 0	 0	 1	 0	 
122	0	 1	 1	 1	 1	 0	 0	 
123	0	 0	 0	 0	 0	 1	 0	 
124	0	 1	 1	 1	 1	 0	 1	 
125	0	 0	 0	 0	 0	 1	 0	 
126	0	 1	 1	 1	 1	 1	 0	 
