7
	1 2	3 1	1 1	1 5	1 3	2 1	1 4
0	1	 1	 0	 0	 0	 0	 0	 
1	1	 1	 0	 0	 0	 0	 0	 
2	0	 0	 0	 0	 0	 0	 0	 
3	1	 1	 0	 0	 0	 0	 0	 
4	0	 1	 1	 0	 0	 0	 0	 
5	0	 1	 1	 0	 0	 0	 0	 
6	0	 0	 0	 0	 0	 0	 1	 
7	0	 1	 1	 0	 0	 0	 0	 
8	0	 0	 0	 0	 0	 1	 0	 
9	0	 1	 1	 0	 0	 0	 0	 
10	0	 0	 0	 0	 0	 1	 1	 
11	1	 0	 0	 0	 0	 0	 0	 
12	1	 0	 0	 0	 0	 0	 0	 
13	0	 0	 0	 0	 1	 0	 0	 
14	1	 0	 0	 0	 0	 0	 0	 
15	0	 0	 0	 0	 1	 0	 1	 
16	1	 0	 0	 0	 0	 0	 0	 
17	0	 0	 0	 0	 1	 1	 0	 
18	1	 0	 0	 0	 0	 0	 0	 
19	0	 0	 0	 0	 1	 1	 1	 
20	1	 0	 0	 0	 0	 0	 0	 
21	0	 0	 0	 1	 0	 0	 0	 
22	1	 0	 0	 0	 0	 0	 0	 
23	0	 0	 0	 1	 0	 0	 1	 
24	1	 0	 0	 0	 0	 0	 0	 
25	0	 0	 0	 1	 0	 1	 0	 
26	1	 0	 0	 0	 0	 0	 0	 
27	0	 0	 0	 1	 0	 1	 1	 
28	0	 0	 0	 1	 1	 0	 0	 
29	1	 0	 0	 0	 0	 0	 0	 
30	0	 1	 1	 1	 0	 0	 0	 
31	0	 1	 1	 1	 0	 0	 0	 
32	0	 0	 0	 1	 1	 0	 1	 
33	0	 0	 0	 0	 0	 1	 0	 
34	0	 0	 0	 1	 1	 1	 0	 
35	0	 0	 0	 0	 0	 1	 0	 
36	0	 0	 0	 1	 1	 1	 1	 
37	0	 0	 0	 0	 0	 1	 0	 
38	0	 0	 1	 0	 0	 0	 0	 
39	0	 0	 0	 0	 0	 1	 0	 
40	0	 0	 1	 0	 0	 0	 1	 
41	0	 0	 0	 0	 0	 1	 0	 
42	0	 0	 1	 0	 0	 1	 0	 
43	0	 0	 0	 0	 0	 1	 0	 
44	0	 0	 1	 0	 0	 1	 1	 
45	0	 0	 0	 0	 0	 1	 0	 
46	0	 0	 1	 0	 1	 0	 0	 
47	0	 0	 0	 0	 0	 1	 0	 
48	0	 0	 1	 0	 1	 0	 1	 
49	0	 0	 0	 0	 0	 1	 0	 
50	0	 0	 1	 0	 1	 1	 0	 
51	0	 0	 0	 0	 0	 1	 0	 
52	0	 0	 1	 0	 1	 1	 1	 
53	0	 0	 0	 0	 0	 1	 0	 
54	0	 0	 1	 1	 0	 0	 0	 
55	0	 0	 0	 0	 0	 1	 0	 
56	0	 0	 1	 1	 0	 0	 1	 
57	0	 1	 1	 0	 0	 1	 0	 
58	0	 1	 1	 0	 0	 1	 0	 
59	0	 0	 1	 1	 0	 1	 0	 
60	0	 1	 1	 0	 0	 1	 0	 
61	0	 0	 1	 1	 0	 1	 1	 
62	0	 1	 1	 0	 0	 1	 0	 
63	0	 0	 1	 1	 1	 0	 0	 
64	0	 0	 1	 1	 1	 0	 1	 
65	0	 1	 1	 0	 0	 1	 0	 
66	0	 0	 1	 1	 1	 1	 0	 
67	0	 1	 1	 0	 0	 1	 0	 
68	0	 0	 1	 1	 1	 1	 1	 
69	0	 1	 1	 1	 0	 1	 0	 
70	0	 1	 1	 1	 0	 1	 0	 
71	0	 1	 0	 0	 0	 0	 0	 
72	0	 1	 1	 1	 0	 1	 0	 
73	0	 1	 0	 0	 0	 0	 1	 
74	0	 1	 1	 1	 0	 1	 0	 
75	0	 1	 0	 0	 0	 1	 0	 
76	0	 1	 1	 1	 0	 1	 0	 
77	0	 1	 0	 0	 0	 1	 1	 
78	0	 1	 0	 0	 1	 0	 0	 
79	0	 0	 0	 0	 0	 0	 0	 
80	0	 1	 0	 0	 1	 0	 1	 
81	0	 0	 0	 0	 0	 0	 0	 
82	0	 1	 0	 0	 1	 1	 0	 
83	0	 0	 0	 0	 0	 0	 0	 
84	0	 1	 0	 0	 1	 1	 1	 
85	0	 0	 0	 0	 0	 0	 0	 
86	0	 1	 0	 1	 0	 0	 0	 
87	0	 0	 0	 0	 0	 0	 0	 
88	0	 1	 0	 1	 0	 0	 1	 
89	0	 0	 0	 0	 0	 0	 0	 
90	0	 1	 0	 1	 0	 1	 0	 
91	0	 0	 0	 0	 0	 0	 0	 
92	0	 1	 0	 1	 0	 1	 1	 
93	0	 0	 0	 0	 0	 0	 0	 
94	0	 1	 0	 1	 1	 0	 0	 
95	0	 0	 0	 0	 0	 0	 0	 
96	0	 1	 0	 1	 1	 0	 1	 
97	0	 1	 0	 1	 1	 1	 0	 
98	0	 0	 0	 0	 0	 0	 0	 
99	0	 1	 0	 1	 1	 1	 1	 
100	0	 1	 1	 0	 0	 0	 1	 
101	0	 1	 1	 0	 0	 0	 0	 
102	0	 1	 1	 0	 0	 1	 1	 
