7
	1 2	3 1	1 1	1 5	1 3	2 1	1 4
0	1	 1	 0	 0	 0	 0	 0	 
1	1	 1	 0	 0	 0	 0	 0	 
2	0	 0	 0	 0	 0	 0	 0	 
3	1	 1	 0	 0	 0	 0	 0	 
4	0	 0	 0	 0	 0	 0	 1	 
5	1	 1	 0	 0	 0	 0	 0	 
6	0	 0	 0	 0	 0	 1	 0	 
7	1	 1	 0	 0	 0	 0	 0	 
8	0	 0	 0	 0	 0	 1	 1	 
9	1	 1	 0	 0	 0	 0	 0	 
10	0	 0	 0	 0	 1	 0	 0	 
11	0	 0	 0	 0	 1	 0	 1	 
12	0	 0	 0	 0	 1	 1	 0	 
13	1	 1	 0	 0	 0	 0	 0	 
14	0	 0	 0	 0	 1	 1	 1	 
15	1	 1	 0	 0	 0	 0	 0	 
16	0	 0	 0	 1	 0	 0	 0	 
17	1	 1	 0	 0	 0	 0	 0	 
18	0	 0	 0	 1	 0	 0	 1	 
19	1	 1	 0	 0	 0	 0	 0	 
20	0	 0	 0	 1	 0	 1	 0	 
21	1	 1	 0	 0	 0	 0	 0	 
22	0	 0	 0	 1	 0	 1	 1	 
23	0	 1	 1	 0	 0	 0	 0	 
24	0	 1	 1	 0	 0	 0	 0	 
25	0	 0	 0	 1	 1	 0	 0	 
26	0	 1	 1	 0	 0	 0	 0	 
27	0	 0	 0	 1	 1	 0	 1	 
28	0	 1	 1	 0	 0	 0	 0	 
29	0	 0	 0	 1	 1	 1	 0	 
30	0	 1	 1	 0	 0	 0	 0	 
31	0	 0	 0	 1	 1	 1	 1	 
32	0	 1	 1	 0	 0	 0	 0	 
33	1	 0	 0	 0	 0	 0	 0	 
34	0	 0	 1	 0	 0	 0	 0	 
35	1	 0	 0	 0	 0	 0	 0	 
36	0	 0	 1	 0	 0	 0	 1	 
37	1	 0	 0	 0	 0	 0	 0	 
38	0	 0	 1	 0	 0	 1	 0	 
39	1	 0	 0	 0	 0	 0	 0	 
40	0	 0	 1	 0	 0	 1	 1	 
41	1	 0	 0	 0	 0	 0	 0	 
42	0	 0	 1	 0	 1	 0	 0	 
43	1	 0	 0	 0	 0	 0	 0	 
44	0	 0	 1	 0	 1	 0	 1	 
45	1	 0	 0	 0	 0	 0	 0	 
46	0	 0	 1	 0	 1	 1	 0	 
47	1	 0	 0	 0	 0	 0	 0	 
48	0	 0	 1	 0	 1	 1	 1	 
49	1	 0	 0	 0	 0	 0	 0	 
50	0	 0	 1	 1	 0	 0	 0	 
51	1	 0	 0	 0	 0	 0	 0	 
52	0	 0	 1	 1	 0	 0	 1	 
53	1	 0	 0	 0	 0	 0	 0	 
54	0	 0	 1	 1	 0	 1	 0	 
55	1	 0	 0	 0	 0	 0	 0	 
56	0	 0	 1	 1	 0	 1	 1	 
57	1	 0	 0	 0	 0	 0	 0	 
58	0	 0	 1	 1	 1	 0	 0	 
59	1	 0	 0	 0	 0	 0	 0	 
60	0	 0	 1	 1	 1	 0	 1	 
61	1	 0	 0	 0	 0	 0	 0	 
62	0	 0	 1	 1	 1	 1	 0	 
63	1	 0	 0	 0	 0	 0	 0	 
64	0	 0	 1	 1	 1	 1	 1	 
65	1	 0	 0	 0	 0	 0	 0	 
66	0	 1	 0	 0	 0	 0	 0	 
67	1	 0	 0	 0	 0	 0	 0	 
68	0	 1	 0	 0	 0	 0	 1	 
