7
	1 2	3 1	1 1	1 5	1 3	2 1	1 4
0	1	 1	 0	 0	 0	 0	 0	 
1	0	 0	 0	 0	 0	 0	 0	 
2	1	 1	 0	 0	 0	 0	 0	 
3	0	 0	 0	 0	 0	 0	 1	 
4	1	 1	 0	 0	 0	 0	 0	 
5	0	 0	 0	 0	 0	 1	 0	 
6	1	 1	 0	 0	 0	 0	 0	 
7	0	 0	 0	 0	 0	 1	 1	 
8	1	 1	 0	 0	 0	 0	 0	 
9	0	 0	 0	 0	 1	 0	 0	 
10	1	 1	 0	 0	 0	 0	 0	 
11	0	 0	 0	 0	 1	 0	 1	 
12	1	 1	 0	 0	 0	 0	 0	 
13	0	 0	 0	 0	 1	 1	 0	 
14	1	 1	 0	 0	 0	 0	 0	 
15	0	 0	 0	 0	 1	 1	 1	 
16	1	 1	 0	 0	 0	 0	 0	 
17	0	 0	 0	 1	 0	 0	 0	 
18	1	 1	 0	 0	 0	 0	 0	 
19	0	 0	 0	 1	 0	 0	 1	 
20	1	 1	 0	 0	 0	 0	 0	 
21	0	 0	 0	 1	 0	 1	 0	 
22	1	 1	 0	 0	 0	 0	 0	 
23	0	 0	 0	 1	 0	 1	 1	 
24	1	 1	 0	 0	 0	 0	 0	 
25	0	 0	 0	 1	 1	 0	 0	 
26	1	 1	 0	 0	 0	 0	 0	 
27	0	 0	 0	 1	 1	 0	 1	 
28	1	 1	 0	 0	 0	 0	 0	 
29	0	 1	 1	 0	 0	 0	 0	 
30	0	 1	 1	 0	 0	 0	 0	 
31	0	 0	 0	 1	 1	 1	 0	 
32	1	 0	 0	 0	 0	 0	 0	 
33	1	 0	 0	 0	 0	 0	 0	 
34	0	 0	 0	 1	 1	 1	 1	 
35	1	 0	 0	 0	 0	 0	 0	 
36	0	 0	 1	 0	 0	 0	 0	 
37	1	 0	 0	 0	 0	 0	 0	 
38	0	 0	 1	 0	 0	 0	 1	 
39	1	 0	 0	 0	 0	 0	 0	 
40	0	 0	 1	 0	 0	 1	 0	 
41	1	 0	 0	 0	 0	 0	 0	 
42	0	 0	 1	 0	 0	 1	 1	 
43	1	 0	 0	 0	 0	 0	 0	 
44	0	 0	 1	 0	 1	 0	 0	 
45	1	 0	 0	 0	 0	 0	 0	 
46	0	 0	 1	 0	 1	 0	 1	 
47	1	 0	 0	 0	 0	 0	 0	 
48	0	 0	 1	 0	 1	 1	 0	 
49	0	 0	 1	 0	 1	 1	 1	 
50	0	 0	 0	 0	 0	 1	 0	 
51	0	 0	 1	 1	 0	 0	 0	 
52	0	 0	 0	 0	 0	 1	 0	 
53	0	 0	 1	 1	 0	 0	 1	 
54	0	 0	 0	 0	 0	 1	 0	 
55	0	 0	 1	 1	 0	 1	 0	 
56	0	 0	 0	 0	 0	 1	 0	 
57	0	 0	 1	 1	 0	 1	 1	 
58	0	 0	 0	 0	 0	 1	 0	 
59	0	 0	 1	 1	 1	 0	 0	 
60	0	 0	 0	 0	 0	 1	 0	 
61	0	 0	 1	 1	 1	 0	 1	 
62	0	 0	 0	 0	 0	 1	 0	 
63	0	 0	 1	 1	 1	 1	 0	 
64	0	 0	 0	 0	 0	 1	 0	 
65	0	 0	 1	 1	 1	 1	 1	 
66	0	 0	 0	 0	 0	 1	 0	 
67	0	 1	 0	 0	 0	 0	 0	 
68	0	 0	 0	 0	 0	 1	 0	 
69	0	 1	 0	 0	 0	 0	 1	 
70	0	 0	 0	 0	 0	 1	 0	 
71	0	 1	 0	 0	 0	 1	 0	 
72	0	 0	 0	 0	 0	 1	 0	 
73	0	 1	 0	 0	 0	 1	 1	 
74	0	 0	 0	 0	 0	 1	 0	 
75	0	 1	 0	 0	 1	 0	 0	 
76	0	 1	 1	 0	 0	 1	 0	 
77	0	 1	 0	 0	 1	 0	 1	 
78	0	 1	 1	 0	 0	 1	 0	 
79	0	 1	 0	 0	 1	 1	 0	 
80	0	 1	 1	 0	 0	 1	 0	 
81	0	 1	 0	 0	 1	 1	 1	 
82	0	 1	 1	 0	 0	 1	 0	 
83	0	 1	 0	 1	 0	 0	 0	 
84	0	 1	 1	 0	 0	 1	 0	 
85	0	 1	 0	 1	 0	 0	 1	 
86	0	 1	 1	 0	 0	 1	 0	 
87	0	 1	 0	 1	 0	 1	 0	 
88	0	 1	 1	 0	 0	 1	 0	 
89	0	 1	 0	 1	 0	 1	 1	 
90	0	 1	 0	 1	 1	 0	 0	 
91	0	 1	 1	 0	 0	 1	 0	 
92	0	 1	 0	 1	 1	 0	 1	 
93	0	 1	 1	 0	 0	 1	 0	 
94	0	 1	 0	 1	 1	 1	 0	 
95	0	 1	 1	 0	 0	 1	 0	 
96	0	 1	 0	 1	 1	 1	 1	 
97	0	 1	 1	 0	 0	 1	 0	 
98	0	 1	 1	 0	 0	 0	 1	 
99	0	 1	 1	 0	 0	 1	 0	 
100	0	 1	 1	 0	 0	 1	 1	 
101	0	 1	 1	 0	 0	 1	 0	 
102	0	 1	 1	 0	 1	 0	 0	 
103	0	 1	 1	 0	 0	 1	 0	 
104	1	 0	 0	 0	 0	 1	 0	 
105	0	 1	 1	 0	 1	 0	 1	 
106	0	 0	 0	 0	 0	 0	 0	 
107	0	 1	 1	 0	 1	 1	 0	 
108	0	 0	 0	 0	 0	 0	 0	 
109	0	 1	 1	 0	 1	 1	 1	 
110	0	 0	 0	 0	 0	 0	 0	 
111	0	 1	 1	 1	 0	 0	 0	 
112	0	 0	 0	 0	 0	 0	 0	 
113	0	 1	 1	 1	 0	 0	 1	 
114	0	 0	 0	 0	 0	 0	 0	 
115	0	 1	 1	 1	 0	 1	 0	 
116	0	 0	 0	 0	 0	 0	 0	 
117	0	 1	 1	 1	 0	 1	 1	 
118	0	 0	 0	 0	 0	 0	 0	 
119	0	 1	 1	 1	 1	 0	 0	 
120	0	 0	 0	 0	 0	 0	 0	 
121	0	 1	 1	 1	 1	 0	 1	 
122	0	 0	 0	 0	 0	 0	 0	 
123	0	 1	 1	 1	 1	 1	 0	 
124	0	 0	 0	 0	 0	 0	 0	 
125	0	 1	 1	 1	 1	 1	 1	 
126	0	 0	 0	 0	 0	 0	 0	 
127	1	 0	 0	 0	 0	 0	 1	 
128	0	 0	 0	 0	 0	 0	 0	 
129	1	 0	 0	 0	 0	 1	 1	 
130	0	 0	 0	 0	 0	 0	 0	 
131	1	 0	 0	 0	 1	 0	 0	 
132	0	 0	 0	 0	 0	 0	 0	 
133	1	 0	 0	 0	 1	 0	 1	 
134	0	 0	 0	 0	 0	 0	 0	 
135	1	 0	 0	 0	 1	 1	 0	 
136	0	 0	 0	 0	 0	 0	 0	 
137	1	 0	 0	 0	 1	 1	 1	 
138	0	 0	 0	 0	 0	 0	 0	 
139	1	 0	 0	 1	 0	 0	 0	 
140	0	 0	 0	 0	 0	 0	 0	 
141	1	 0	 0	 1	 0	 0	 1	 
142	0	 0	 0	 0	 0	 0	 0	 
143	1	 0	 0	 1	 0	 1	 0	 
144	0	 0	 0	 0	 0	 0	 0	 
145	1	 0	 0	 1	 0	 1	 1	 
146	0	 0	 0	 0	 0	 0	 0	 
147	1	 0	 0	 1	 1	 0	 0	 
148	0	 0	 0	 0	 0	 0	 0	 
149	1	 0	 0	 1	 1	 0	 1	 
150	0	 0	 0	 0	 0	 0	 0	 
151	1	 0	 0	 1	 1	 1	 0	 
152	0	 0	 0	 0	 0	 0	 0	 
153	1	 0	 0	 1	 1	 1	 1	 
154	0	 0	 0	 0	 0	 0	 0	 
155	1	 0	 1	 0	 0	 0	 0	 
156	0	 0	 0	 0	 0	 0	 0	 
157	1	 0	 1	 0	 0	 0	 1	 
158	0	 0	 0	 0	 0	 0	 0	 
159	1	 0	 1	 0	 0	 1	 0	 
160	0	 0	 0	 0	 0	 0	 0	 
161	1	 0	 1	 0	 0	 1	 1	 
162	0	 0	 0	 0	 0	 0	 0	 
163	1	 0	 1	 0	 1	 0	 0	 
